bcr_patient_barcode,B lineage,CD8 T cells,Cytotoxic lymphocytes,Endothelial cells,Fibroblasts,Monocytic lineage,Myeloid dendritic cells,NK cells,Neutrophils,T cells,KRAS,EGFR,CD274,MET,BRAF,ROS1,ALK,ERBB2,ERBB4,DDR2,FGFR1,FGFR2,FGFR3,NTRK1,NTRK2,NTRK3,LTK,RET,NRG1,NRAS,MAP2K1,RIT1
TCGA-35-5375,1.337127252909143,2.2582401502851157,1.1313091251737302,1.4166979516311615,4.209541342383417,2.4272235897396723,1.14683789318913,0.1982050758664367,1.468369195942362,1.5404393960532627,2.38535204484297,1.4812676826551383,2.201869850530797,3.843347114488633,2.572975971507215,0.3608432374599795,0.2008173131992979,3.1679261257164355,0.0167702813487469,1.6140355079294897,2.145331655532794,2.516541532631665,2.802795128843305,0.1841877083392711,3.73450468394885,0.0676428632762663,0.4696971989700071,0.0945760444986839,0.9343871789603309,4.207835419686616,3.2474675391584955,4.554379720564357
TCGA-38-4632,1.311720792585076,2.114164779462724,1.0432663295019802,1.7006878323411283,4.57797401083776,2.9954334655698576,2.89445922500194,0.1814629566757284,1.7751836391991402,1.883476588468108,2.870676502674809,3.504553172526905,2.775947768930245,5.037855907574766,1.93706360810443,2.3584172838998483,0.1227067801156155,3.879265113973061,0.0599378384537307,1.2179722003959157,1.4773656032893738,0.6558780031948407,1.06227384620805,0.8496734243594625,0.0387445187400518,0.0369012470544669,3.6562329125193407,0.2753692106651525,0.1857847318854233,4.814783479523274,4.397874466445745,3.33376780883746
TCGA-38-6178,2.020280048457231,0.9953300932009216,0.8126151386948349,2.578393522719852,5.462418237389181,2.5216640660436416,1.4929454655499388,0.2596019601150524,1.9938338904242,1.6567130891155142,3.486311938690916,5.992733184499107,1.63234487435682,5.661720466340018,2.9705471059760264,3.5236782304340006,0.1178566128374017,4.400040768031149,0.4197261481492428,2.7736437158075904,2.7978596007245637,2.620374278702504,4.893612465505651,0.6569565641607545,0.4033138376668435,0.2433529834015241,0.5329362439721885,0.96589826606407,0.2473724107192257,4.576555923798875,3.865944019591147,4.328834482807001
TCGA-44-3396,1.9368982592209327,2.2769775716235428,1.259692089819506,2.132738888571465,5.416430482496446,3.207417682289772,2.172877858493235,0.3141590014051694,2.2598321168788558,2.1776393699943406,2.7987177049873977,3.170643706978437,3.2239543683409737,3.794550374128549,2.107317398834666,3.5808848088873524,0.1070278061839105,5.225602545727634,0.3345335056705836,2.5786877070230387,2.652734204044928,1.5847077125697344,0.863377646573371,0.3843668093241285,0.1054828434332574,0.0469720455985496,2.377359904998545,0.6209610985992052,0.3132447904372096,4.220210047584307,4.294789646538697,3.258030269419243
TCGA-44-5643,1.8813744692310903,1.768083111218464,1.7069627585326057,1.5643853164723287,3.6179835329972017,2.3730722325562144,2.2964488269994607,0.3653951480903486,1.598508146459585,2.1171841738497483,4.925973018125604,3.50389172008026,1.5553969321761385,4.011658333393457,2.9867980914620507,0.9374943710977864,1.9494401779013244,4.611890492899971,0.1042029739462913,1.08048681401727,1.9702525822843104,5.279641403265253,4.469540809246993,0.3002764534564696,4.7762875373159925,0.0141573542838837,0.7120681183836971,0.6122469047726299,0.7747264857526922,3.994546655059661,4.679014264944511,3.2706292928227048
TCGA-44-6774,1.4152763740767706,0.8380309137912864,0.6868691400274702,2.8031681540379045,6.411554089261887,2.886309500727481,1.6830288284076018,0.2886905233128811,1.9179833841273597,1.626588870989865,3.21659897918068,3.160239485169868,1.9945839807273849,3.8425013446745777,2.3821811159000954,1.908195563124488,0.0194072876777793,4.325139132946243,0.280178913339093,3.85138617824407,3.5677672023833016,3.1047694937359323,2.255809928272669,0.4847170768820509,0.5579986039029243,0.3336894462650812,2.0045136492336173,1.4159261474333358,0.6352040174407769,4.202624617342084,3.737223044940616,3.269727375712685
TCGA-49-4490,1.360559615996369,1.3404883022499807,0.6419505184903189,2.355715186585158,4.741304014354988,1.892735932838596,1.554498016550488,0.0909429976880638,1.5335054968552264,1.5762522540812642,2.8657552440051,3.57790427037926,0.9924877320827182,5.369902184615523,2.24342587766917,2.9889031244191613,0.0745522803280261,4.750119717143758,0.5260064058005047,1.729958234501579,2.4121563339474745,2.040481320833442,4.369537388028884,0.0713012901563832,0.3664929557054707,0.1557090793648978,1.077425670820757,0.3942722619346992,0.3941485725291041,3.698529847236399,3.285457510103009,3.259136704837187
TCGA-49-4494,0.8225301560297056,2.2349598983882557,1.0250658190095778,1.8076979919574616,3.986259843829232,2.375926651578067,2.2654054353873523,0.1162163587246378,1.342230546853128,1.2679033923863865,2.9764332879356963,3.5001948149184696,2.1052634699803936,4.127489853644336,1.7469209286161127,3.23811464009622,0.0203803553853314,4.602571080788272,0.3207087321727154,0.76419370672625,1.1866564532523778,2.783254028286008,2.651531898260562,0.11588813429134,0.0208092461852159,0.0250280535964257,1.86714573685826,0.0673204231652772,0.2120736167429459,4.039748056895233,3.770506995688349,3.350095467763249
TCGA-49-4507,1.0383469334892927,2.7520442307272237,1.7772986165268656,1.4742559226487946,3.89447345645053,2.59307790697943,1.163720478482888,1.0260761086150876,1.640086173350021,1.7275284836960678,2.385619285326735,2.83172033756556,1.3841485272561969,4.537850327882102,1.2924610012107982,0.4309085754449138,0.0097198853070227,3.844325522721526,0.0129137925711481,0.8232029244227855,1.2329767564645755,0.2920477236019893,0.4887556886499921,0.2883181307752533,0.0486709606308204,0.0075645979651941,0.8862092123694345,0.1196108573704774,0.4401027969189942,3.424717614499853,3.529734039766147,3.664662131421076
TCGA-49-4512,1.755141534360747,0.4375804602577133,0.3465850548917938,1.7632490943615309,4.953455634914242,2.396318569884761,1.9456153380931311,0.110332004757443,1.6287947967810863,1.1105838743625729,3.100098495572414,3.813587025842096,1.3143073516608723,4.73941263752529,2.0606732131644145,3.1702121213881385,0.2171309147371886,4.2928660985238,0.1164233116743778,1.9224393939899909,3.3648104068013187,2.0421954625868555,2.655344104224495,0.1834444955794924,0.2241452546864744,0.0938211998694125,0.1548991712433484,0.3939325955374288,0.3547602874659335,3.075021645934969,3.346261766465857,3.608246449193258
TCGA-49-6743,1.9645252713888224,1.6002621691158885,1.1442804130277644,2.3593667299216325,5.324193615634966,3.0610829642331985,1.3822512657025965,0.6924715606289846,2.064160545295682,1.7302372318837915,3.335286474347227,3.4984342218442857,2.7520408895486783,4.230701010905021,2.574326740778432,3.622016712482626,0.1523433901734152,4.870146160200577,0.2386377070141978,2.9111522827111447,2.498746754162662,1.98390736516612,1.0791923130822094,0.2793790771778129,0.0585792115304644,0.0908723516410853,0.7329167155404847,0.5676187196615673,0.5105273908308966,4.315401121962171,4.497833219255102,4.054356304333178
TCGA-49-6745,1.413141294113366,2.298079432078036,1.5553869761313823,2.555441736686342,5.068170273918152,2.9833582378761534,2.682918471472515,0.3583117645352154,2.099636195560579,2.011511388433234,5.105444189698467,4.233196911383298,4.578467977760328,6.505402031405433,2.7864919500655008,3.63232517769548,0.228480919378242,5.170188798217305,0.3527053047641967,2.6798145729124885,2.843067207052536,2.058793791960732,1.6191994347889265,0.3697627418294046,0.8483139853156292,0.1924582863794763,0.7267049679282831,0.4526206308929009,0.7309734875168541,4.403451836813191,4.396652831616712,3.397370624742144
TCGA-49-6761,2.163933713431878,1.6332004070288817,1.2640669981707433,1.8643611807875056,4.587987818893848,2.655279915360833,1.6519704858124662,0.548385206242975,1.4792009895519944,1.827645893408505,3.2994078809119487,5.445982661598332,3.4992403827505014,4.647083787828517,2.285085058448257,1.8074823722369329,1.75277327232262,4.184225105369155,0.0605705289248067,1.7722399060558909,2.311919589792108,0.8396712111940141,1.6533134581977569,0.4838295182476591,1.750357296563354,0.0429737763130274,3.5499529789396456,0.1030234876132067,0.1201084375449486,3.892443994829861,3.690973252059178,3.3517014770301365
TCGA-49-AAR4,1.924767708691577,3.644884523811851,1.9580644203789528,1.877879208305195,4.635356234615777,2.4776803492520587,1.3877317808584713,0.4279662976871062,1.491613075343,2.562121736435529,2.9038816782053334,3.0731347201588157,2.864250702426768,4.497384807289407,2.288390239151941,2.227719395572319,0.1580021736241706,4.791630814588666,0.3314002762196489,1.619399132809748,2.2571579981032315,2.053578563395829,2.8296421789301878,0.4348847356567787,0.2095134633821397,0.0644151220241178,3.4361549459682967,0.2190812472423011,0.4381947851942159,3.791477570961324,3.560179149764031,3.4264012906700545
TCGA-50-5044,0.7591785816243004,1.7288049590004575,1.1147817846707777,2.3635947623800573,4.721013772833242,2.334033999714765,2.111846161038894,0.3192172054780288,1.4007035963083063,1.379879224034964,2.6097800567727893,2.386861991507866,3.388725735427154,4.094496523197609,1.3676744338122566,2.283201533434128,0.078956429196569,2.6086758841328,0.142419071169319,1.429296080210022,3.0446837695756184,1.6933807188153394,1.8835080879905497,0.1790775226221417,0.1226755726159465,0.0518574185271089,0.7869496315813126,1.238661558068899,0.936148739538942,3.560434843276786,4.470023682774623,3.1794444889908995
TCGA-50-5051,1.9752906868458544,1.027872336868165,0.6585671692458375,2.1463677183798464,3.8968985877786495,1.822267279134124,2.356832831446657,0.1498537833203511,2.1930757734632578,1.2504707528395993,2.9900236848631843,1.818615611684475,1.2642843784905171,1.799713845400704,2.024191702927545,2.042963617362035,0.108790747979921,4.184416140579342,0.3036668777199001,1.8384050787021748,3.5614092768630745,1.412832281850769,1.304647947631703,0.4607497407478442,0.0789599840553354,0.0578588787215993,1.8362877237950928,4.42445797906342,0.2642203200905376,3.187407505244822,3.550968581422001,3.567185125041942
TCGA-50-5072,1.2223147067443665,1.0465943051844466,0.7202356858358273,2.3009354637756574,4.872473433795332,2.427788091895782,1.2846796686099609,0.2919826806599132,2.201084431319824,1.4583290584096826,4.015939907778299,3.314357908062951,1.8310787666830548,4.245109847721118,2.168015883605308,2.5796557210538067,0.1422754042430934,4.275824613026318,0.5197396750884491,2.1001510273534443,3.083771916236366,1.807772540656684,2.769472334646468,0.2177778533525983,0.5245164304569713,0.1807411836329636,2.7261005367564373,1.753267483638478,0.4604316577014726,4.70226314437386,4.128960982808422,3.907632730938678
TCGA-50-5930,2.264921037979777,1.9023042429248769,1.0598620101403402,2.2350942532265967,5.225059359951552,2.6824712857428787,1.114481426823853,0.3446738780307127,1.6438924882628518,1.5698920608865294,3.0252546941797545,2.6575412460975096,1.2380827780579668,3.669373593603463,2.5617306190859725,2.648353897491933,0.2982483387026262,4.628506062370134,0.4273208757675112,2.152513278138891,2.6804488098978747,1.246916958880509,1.600839303793318,0.1506980122673887,0.0737558594279831,0.2719546166936806,1.1982298680757022,0.3544888960257893,0.1824354391201634,3.894996431603083,3.402043925337753,3.16726029109688
TCGA-50-5933,0.9009356695206132,1.3580300006529404,0.9829150158023964,2.413394041747298,5.836676431689943,3.4526817806507912,1.7986125633053107,0.2224072703988255,1.558359093972456,1.7350883187474804,3.8052516122818663,5.259611168083622,4.140388504968437,5.798225840929549,2.786335036645368,3.2292017212853232,0.0648120533855362,3.971415847587983,0.0754884523329822,3.1045928856293754,3.640261172999665,1.795462810321723,1.5610765715835138,0.4408895608897979,0.2560090420454295,0.1330292229086737,1.4074460512018898,0.7555861365380016,0.252173787526896,4.643719502141326,4.76614073373652,3.76664513461267
TCGA-50-5936,1.612384023144085,0.8618671019034596,0.6760034522481019,2.431884034659816,5.259300151268486,3.1583692886287484,1.27705431250581,0.2314281247874424,2.3904226369937582,1.4898934661414385,3.773701197805417,3.692587483764427,1.6306826773034286,4.345364945737547,2.1215590280506884,3.107708917503736,0.0999070153528938,4.5436369129327385,0.1470904834200712,2.727830749052797,2.6493295592125685,2.0492189540937997,2.754635354033524,0.2012546665833307,0.0746399516350341,0.1629501239640524,0.7481182147758519,1.0245826873457256,1.8547428249590048,3.927782467591906,4.684988923301392,3.628140030956315
TCGA-50-5941,2.771451404738224,2.636675267564786,1.4535902525901037,2.4866073114551908,4.881769098062666,3.349514197300138,2.6690551171694827,0.6267667622429066,1.894591223314965,2.496799182009125,4.282681452432229,3.838729136509776,3.1900752396611933,5.03257498385345,2.347044046529997,3.972273712963663,0.1910489209161152,4.270713680627347,0.5632567247675384,2.4480487036081784,2.238062208201797,2.0254077292156696,3.43944650392788,0.7758990757573802,0.262439183832678,0.0754980788328326,2.146245743501248,0.45431512940379,0.4673813419632357,4.4029365039153046,4.046885516558712,3.79490744300524
TCGA-50-6591,0.4635353397549768,0.9234318958448136,0.1457479897329001,2.1257911893369577,4.025944250022198,1.281373267796838,0.5750786373981951,0.0818171956658263,1.3444707483564131,0.4362237584674222,3.4521458751279352,6.777889784006773,0.6245034292312102,3.1971437088511925,2.278599055604183,1.460499960382032,0.3205824998213363,4.022456689084426,0.2355003879320094,3.416576827654175,4.45734738375264,2.2042127166542547,1.9466048848652624,0.2155712971633682,0.7973513960871799,0.0571004310662331,1.5069843438303083,1.02163894287154,0.2874522551423905,4.801102295022507,3.994052452382959,4.1248628025077
TCGA-50-6593,1.4986927003979802,0.982431945543316,0.5515997797762682,2.3555333638220213,5.367231367957928,3.124586816272493,2.814313097555804,0.0910841321881695,1.932305457199633,1.4349706559135502,3.1410740027438084,4.114995111884616,2.688957372566499,6.04967153986143,2.4054925788594423,3.967968817961084,0.282749888099935,4.687308607693927,0.3660948273172902,2.649735093199874,2.866075824595896,1.5858098658957631,2.590743866942581,0.3600123927769011,0.6041353415855704,0.2677079008014491,3.416998217467123,0.8825062642771586,0.5499702128126556,4.13109539969765,4.136224378415869,3.821546456161455
TCGA-50-6594,0.973817937108787,0.3451180093750619,0.7837809651200266,1.5821268791136065,4.688714623263643,2.273186182561986,1.9736629591641688,0.4952069479035235,1.6243035493390798,1.3549465459933443,3.169095764236024,3.0059307772412467,5.2389373410606215,5.808184461340731,2.5731074583239946,1.970590702509047,0.090750202810522,4.900352772151339,0.0,1.987974745870992,2.992590331807155,0.7276668527566176,0.420152236868874,0.4080677889747094,0.2084433018904816,0.0040944624356313,0.1728471165417513,1.0163201514904656,0.083602419615273,4.511852260453997,5.194452312794677,3.5975938095209696
TCGA-50-6595,0.7043679474312551,1.6449863257878288,1.337649374053983,3.0604825352247627,6.024919302859205,3.101044682111429,1.1738355113913843,0.5526482043668005,1.5980609273258253,1.6257702779807766,3.1872004995789776,5.339045262679471,4.116147244269037,5.315101260605249,2.2078820253703717,1.2275944932344696,0.205295310077281,3.8548953081760415,0.1499155288111238,2.778533546825462,3.1535091102644355,1.901751740895796,2.2253765411752693,0.273303723292792,0.2422465356450786,0.3347821835211045,0.509148268799539,1.074624969429692,1.584484587951559,4.650240273760937,4.385259039453886,3.234768604922152
TCGA-53-7624,1.183933273382907,1.985751586235449,1.0946206773765264,1.4594618038235168,4.078367969556133,2.6508475988147424,0.8106478062149918,0.5560450371685848,1.5823524272138154,1.6708287364308188,3.695291788217306,6.58212628683831,3.070726830216074,4.793514693657724,2.2755583235529517,0.047579772092823,0.0947696104068829,4.268501975451827,0.0232443991971172,1.3075850751940097,2.122998889978138,3.67674139092099,2.114544317830681,0.1160368861676792,0.02230913465197,0.0282202247101065,1.1119408983087515,0.9000766798431837,0.0842172100074198,4.964487973058483,5.1621408572444105,4.247430381692955
TCGA-53-7813,1.6931577161143545,2.2927238755302297,0.8839331928358255,1.348916591477738,3.533673382121909,1.773269841702573,0.8016463667151272,0.2292771253374372,1.5445668938683892,1.5182454842776547,3.447008764172008,2.499812510286194,1.4217002912407313,2.683407935320291,2.052174730984053,1.6737860542673682,0.0529739215931398,3.3763125334347164,0.2599120902808474,1.342667996185278,1.7127018887379457,1.3001738787267674,2.039872634933702,0.1220944161903822,0.0628046291499139,0.034637588940225,0.3207755776168123,2.730324892137716,0.0,3.5724850318769814,3.1450843733872205,3.5151548108819703
TCGA-55-1594,1.857840258173734,3.8626455620124593,1.1951941476748436,2.1132221854914977,4.253245322202561,2.754840009933059,1.5804956197544646,0.2885893721670358,2.0891837211677857,1.712961494419042,3.786511561479701,6.389662656847507,2.202223400877572,1.6255298976195156,2.013514925202534,1.6152466401703944,0.1755123710283362,5.479621254582734,0.1600840403727626,1.7710996590428192,2.54687984498008,1.6035537369949424,1.9297314123102145,0.0735558772837504,0.2216913681780912,0.053246475885587,3.601920707381548,2.472466963186493,0.3189571223253942,4.950172803683083,4.455598338843131,3.767788256206793
TCGA-55-6968,2.135527364840595,2.0259699125526947,1.3188221285282045,1.958258041408089,4.305120978946098,3.056199985325345,1.3526657902285133,0.5852721278717763,1.5939852844316031,2.1231313584216176,3.3997259751215485,1.6565967546634237,2.755846249746253,3.3632228763198717,2.5727578738321544,0.7508383439213325,0.3412363909779266,2.6492317497996303,0.0617241835069475,2.187506059102917,3.235086978708411,2.095934687367516,0.9536632053055404,0.2803502911608207,0.0592858046240975,0.027514954394198,1.1734936351182348,3.454248194403094,0.470131377523984,4.430482867305001,4.643859148033248,3.629315656150224
TCGA-55-6970,1.9286135497768893,1.656684890357113,1.1516474029403183,2.61469358203052,3.9593509774709608,3.41934891460774,1.80806840664568,0.356270752512918,2.365093827143475,1.8422113612475688,3.521036409591636,2.954711242094429,2.5133785504323383,4.233018835555596,2.3119327836737,3.73630269958722,0.1916359240846182,4.147510851232841,0.7230156371702932,2.119081321067183,1.9719416057866788,2.186291410562301,2.273523479481069,0.2897877391988208,0.3818543640862396,0.0972879287468731,1.0310759049689506,1.0040364273759468,0.891621015920477,4.208762555914253,4.150938603526463,4.0899030397975
TCGA-55-6981,2.0740780161429724,0.4433717079742237,0.4430134549140538,2.2594180445060315,4.443671843529058,2.3873470164317303,2.707224409519069,0.1198734544644249,1.764206606105936,1.298764015506283,3.4868453835174744,5.514378452264509,2.147913192656488,4.770150005338031,2.688904418904714,2.889787443504198,0.3124317784284381,5.095949139538405,0.3037533856935245,1.995253921748771,2.042136168951278,2.210427997564582,3.964295181506572,0.4763300165250962,0.2137763420399694,0.0422921667595709,1.75805048747135,0.3722938329825998,0.2024704690831501,4.097150023758831,3.609213940790732,3.38384908093217
TCGA-55-7227,1.4302657399256813,1.4997538062520972,1.14129718238444,2.287169277514507,4.774619603190638,2.932896393784469,2.8356550867118924,0.3487745745320476,1.9635190215820972,2.216915009616251,2.8479071920699237,3.812115805140184,3.028752329668932,4.974359220381817,2.449110231725426,3.771667060413889,0.1834883413586434,4.694412561712816,0.6624855429018971,2.6283258498288524,2.3346768246991,2.4316791740125803,3.134041433696879,0.2490427263395634,0.3155673954682951,0.2072212811142275,2.9194348153414564,0.6547614142975043,0.5066486093133121,3.826700559113779,4.344179260656614,3.8677641393492825
TCGA-55-7283,1.0407010571019262,1.6660747222535262,1.267416144899983,2.5952386088249866,3.754088644056901,2.6404703530614846,2.44438223353373,0.2763833904516751,2.0727993521582637,1.6184318843386671,3.754663267475948,4.301236608065357,1.848493384223283,5.772289416633172,2.6234893023976658,3.0373738684729705,0.2301802772020037,4.841591801145476,0.7538318736699612,2.785588513951701,2.016426253609701,2.211444323731281,3.2824506962137208,0.3570105792517188,0.9458379032955916,0.1971982558454876,2.529377634851564,0.2385106247679274,0.3615546501570862,3.633620897819813,3.7890858202294586,3.642775369922246
TCGA-55-7727,2.807424883824371,1.7630870902047135,1.1682844923442457,2.0414616341437912,3.216871816191037,2.768956382901489,2.0559524491227306,0.3141841609773451,1.8701556352028503,2.0737194809992365,3.3287470788528912,3.834507955667765,2.436032941314615,5.575138893187664,3.132679960074117,4.715388874440047,0.1630715382735396,4.416499138538334,0.8278907378372383,2.2743792868401065,1.6873028067797635,2.642490936216048,2.360409585147777,0.060753150269611,0.3936393785668422,0.1200006787272127,1.5989919932787948,0.5163298158950166,0.440816385902794,4.483506809922645,3.925611213632741,4.453622412489428
TCGA-55-7816,1.020897944563672,2.3151718484518957,1.2840231416446923,2.8914404590425087,5.240153175476421,3.4017691069473885,2.5732208167891595,0.4423098283301054,1.6762363376060203,1.660917759535269,3.269114607409352,3.868200557108582,2.612581842644087,4.679969148343993,2.501459329257346,3.62290844458196,0.242578218914316,3.87923564240539,1.2198816332622502,4.191347027548415,3.926598495386387,2.5862081181342145,1.0594872796959367,0.3897395459156804,2.0204785837520256,0.8742055033549854,0.4973932221252417,0.5108057833211409,0.1895629257297885,3.865250166958183,3.855216209142249,3.428878887398644
TCGA-55-8094,0.7418672070480377,0.5900230940386478,0.4426344298179909,1.772561918658867,2.3792670737619077,2.217149871492246,0.8532478482164363,0.1374415459109803,1.6771222675770274,0.7035005226312933,4.990192257370632,0.524122798701799,0.8556497173255325,4.3518632388401866,2.126763758221621,0.9515707437662394,0.0440571499867198,3.990917266016796,0.1834820411234988,0.7611229023837669,2.110669818926038,0.6020364255860342,2.367969585533444,0.0825143309239523,0.0212394365826467,0.004658019497846,0.3190001941289346,1.355345383703613,0.0431557681342085,3.824656760597308,3.5392458255617063,3.320491135615967
TCGA-55-8505,1.0909898535823035,0.6490097104549365,0.4627141060985061,2.2810211334473696,5.389998810888653,2.3964711469717,0.7973741690686837,0.2454935627806003,2.0900314209484523,0.9658214145135308,3.6663660343132167,3.0146044873505944,1.0083862812873268,4.473233463475512,1.9570971096571323,2.573991061062073,0.0596069614860372,4.552444821849091,0.0994986669106722,2.5593635084271247,3.0801428234831287,1.573174333079978,2.825611693199288,0.2571368564356748,0.9862041389573212,0.17478864108955,3.023727300041092,0.7293943158704803,0.4801938101314337,3.91234886142736,4.441809129143198,4.137437483213429
TCGA-55-8512,1.0782794407136806,2.5658787115495243,1.1596047125306652,2.459482096154318,3.9215083051814714,2.026165687612975,1.1598879983996606,0.3852262201746829,2.608219115160493,1.246173122611708,3.081892438591878,3.444564351205352,1.7544357970752094,3.8310174261000967,2.222505288721898,2.9050817579882766,0.2238438641460404,4.70719865312215,1.6647508315871058,2.299397899923868,2.572444369048488,3.6410231949578886,4.848468368787684,0.3359260977482914,1.353691314504229,0.309676067591862,2.239439317862312,1.1171148736266583,1.2309060594125072,3.224359465256309,3.5954103794202448,3.411353201498313
TCGA-55-8615,0.867834011226998,0.2835412438747473,0.3524508614579567,2.0758456844916897,4.050272642524506,2.074997042021713,0.9832888300601708,0.1632796531328518,2.059610458037384,1.028573927574406,3.608731507699314,3.007965630117931,0.7054310857454329,1.2632260399314512,2.0841991005921416,0.3033177888189077,0.0478114196933997,4.961753046923155,0.1763881095159384,1.2598069794134967,1.9273069188328265,2.2279319940422675,2.2554578970102828,1.7055792277988309,0.0295670635265447,0.0300033465285381,4.136648460609044,1.4639345556568844,0.1078486092385733,3.4192068517733056,3.7526388756345264,3.2895686475872083
TCGA-55-8620,2.297043390661464,1.990232353091476,1.135292231208705,1.5889354100812816,3.560123917171996,2.4794575332674875,0.849516797965846,0.3414296518834689,1.6908874549655102,1.8682237859135595,3.3227567939744995,0.8900279735109755,1.9343891506000632,7.021282142504112,2.4930094434831123,1.0536807149413747,0.0826535751144986,2.2912730732777105,0.3221006978524892,1.3858007421937657,3.834816875415113,0.7765850447032064,0.6962165921383652,0.2726339682476375,0.203985025123979,0.1777952659861111,0.730334065259303,4.741563431292658,0.6978153800624377,4.219687979378148,3.950056133150241,3.298141428419778
TCGA-55-A48Z,1.5010654130095202,1.8905435388306069,0.9728980390524062,2.0208785014067434,5.22801160695085,2.564534082122364,2.1834222650302397,0.2370016075031443,1.568736876233675,1.8778191408648452,3.010476335417803,4.788642056706404,2.8439857895353318,5.001659650546027,2.5291963337110284,2.059814005285563,0.3572861966998064,4.698379149427819,0.8932132419411671,2.2200235233658674,3.21577471170047,2.109097098916067,1.8919455416609887,0.5540893493906917,1.2335776155325842,0.0908065659362896,2.600827400135476,0.5350994808584782,0.340135704245378,3.8611030564066886,3.72022257938668,3.6843502939312023
TCGA-62-8394,1.1484130449549432,2.6129561914650075,0.7289871203987106,2.3234486576590325,4.460952877830428,2.317491443998216,1.5540361584578233,0.2222088019400306,1.573729805663889,1.6384428278211105,3.307258432613001,3.966941383949625,1.755613681965272,3.742164594222324,2.3147044180736644,4.160312261137853,0.2511682010138689,5.11141221618513,0.6506559487929704,1.5337807386393334,2.16656560365142,2.198184044419273,2.2940875735468085,0.3014193621616852,1.0669012400193043,0.055702992266351,2.368159660232515,0.4482243390589513,0.2657103021313479,4.094290281153516,3.6577778429190655,3.6549741892662113
TCGA-62-8398,1.2782679337747107,1.196106852496961,0.8838752715100845,2.455457438884744,4.8128890613497735,3.0021875315447617,2.169508729438221,0.3970328536208563,2.5788913712140844,1.6561005677827616,3.921932387490685,2.547114907502054,2.384927591019385,5.024130817078749,1.763659024221549,2.4162337867535197,0.0826553877383198,4.592223373082474,0.0877653919499327,2.361103988804578,2.27527615744865,2.153159640090319,2.780330085738643,0.373292821234979,0.1239855912126298,0.0585419875999471,2.543471019912003,0.8971913349544542,0.8874600801547974,4.162972306925567,4.797650508389888,3.8238341842172567
TCGA-62-8399,1.2001626484478485,1.4043070782188976,1.0464476954971376,2.9020157948891234,4.804317988395839,2.5660681426030947,1.3000852839450616,0.171214236031347,2.4215789305436504,1.367455666758162,3.415615616033442,4.027172323332647,2.2988725004464885,4.780041737538718,2.8407773566139825,3.988488441526568,0.4050503006804504,4.872135164405251,0.2731848126345365,2.213487495400597,2.20764121211686,3.56872743350727,1.917954608746954,0.7060031401989542,0.1570028139316123,0.2036567754180598,2.5998497403283665,0.4611129029308271,0.5816398454044548,4.741571258904127,4.09107370626028,3.6577370805458633
TCGA-62-8402,1.1246244809460264,3.67904420454892,1.3213028051533204,1.84440407618404,3.4749547294382666,2.9583076505407795,1.5831696634824368,0.2857070156201271,1.8338449211182424,2.3436632364039847,3.5664061658053354,4.21669538483062,3.164954812679384,3.008802588094947,1.996109231360309,0.1026645047192579,0.0220338905930108,4.847865778221849,0.0631833216615947,1.5396486580809516,3.1541433167727444,0.9268741990240784,3.927072897629098,0.1326171218825557,0.1077423936208967,0.0368390682398337,4.009481808791369,2.1616857318403317,0.3034004411759097,4.208387535476402,3.9552928104073306,3.3192203644866014
TCGA-62-A46Y,1.6474323275405798,1.7184174143611004,1.283585714371989,2.2693982224932108,3.5956891623907774,2.940340803485121,2.9062298525374755,0.2231735014433769,2.024837397371721,1.827006640745852,3.55922712074676,4.045219849298142,3.199915654146098,5.435013418194218,2.533629196324624,6.1018894470931535,0.2215315688496466,4.514150473417378,0.4371640524191508,1.7715933325661182,1.8138455763589925,1.8177427646568656,2.70660977607619,0.3647634046847943,0.5371222518182606,0.2069043265001424,1.941268704488956,0.2529771616215784,0.2828075967205293,3.847193648861389,4.10386487308746,3.4853220968131176
TCGA-64-1677,2.1608822193009725,1.860011230874683,1.0764378580231595,1.538701560254664,3.447737601127681,2.004771317043726,1.6950726111107266,0.1719060484551374,1.402484937233785,1.8691347659999928,3.150145980519988,2.0531493425555136,2.3682111646797424,3.4500126981940777,1.8277907854975268,2.606460778001098,0.1657330111705738,3.458976220982542,0.4094004385318474,0.7169043255351315,0.973067617081186,1.531837965184766,3.418219452443114,0.1225622092416652,0.0700116545314841,0.037506718497855,2.0832516178089127,0.2141052492017992,0.2858692678880387,3.7131893737242367,3.321940585397615,3.2072229738193494
TCGA-64-1679,0.8368338456376152,0.6413865638786438,0.57334471892128,2.3353388614908286,5.867050576453574,2.964607010444084,2.6768755294110766,0.118269392926283,1.7639818037244883,1.3722836852331262,3.3292515620319785,4.126040777584629,2.2886929526994546,5.804249873314842,2.618155988258056,3.5996425993974386,0.108108720900983,4.820244426679039,0.0247153305838349,2.9965536624515927,3.532485502111009,3.0842778570759104,3.5691655409600447,0.3332036437736155,0.2602134393770249,0.1968342588712454,1.1922099929744612,0.5299837010945644,0.8124584408022213,4.867288040173417,4.18713389932474,3.631086451064887
